Curated Document;Sample Id;Document Id;Document title (sv);Document title (en);Req ID;Section titles (sv);Section titles (en);Requirement text (sv);Requirement text (en);Advice (sv);Advice (en);Span;SB11 table;SB11 code;SB11 en_name;SB11 sv_name;CoClass table;CoClass code;CoClass en_name;CoClass sv_name
./data/after_check_20220412/B_1st.tsv;5;TRVINFRA-00003;Ban- och stationsutformning / Spårgeometri;Track and station design / Track geometry;K30636;8 Längdmätning# 8.1 Allmänt om längdmätning;8 Length measurement# 8.1 General information on length measurement;Spårs längdmätning ska avse spårmitt.;Track length measurement shall refer to the track centre;;;Track length;Byggdelar;33BB;Track and switch geometries;Spår- och växelgeometrier;Grundfunktioner-och-Komponenter;ZBB;Railroad alignment;Spårgeometri
./data/after_check_20220412/B_1st.tsv;5;TRVINFRA-00003;Ban- och stationsutformning / Spårgeometri;Track and station design / Track geometry;K30636;8 Längdmätning# 8.1 Allmänt om längdmätning;8 Length measurement# 8.1 General information on length measurement;Spårs längdmätning ska avse spårmitt.;Track length measurement shall refer to the track centre;;;track centre;Landskapsinformation#Byggdelar;JVGJSM#33BBD;Track center#Measuring points;Spårmitt#Mätpunkter;Grundfunktioner-och-Komponenter;ZBB;Railroad alignment;Spårgeometri
./data/after_check_20220412/B_1st.tsv;14;TRVINFRA-00012;Banöverbyggnad / Spårsystem;Superstructure / Track system;K36121;8 Skarvspår# 8.1 Nybyggnad eller upprustning av skarvspår# 8.1.1 Huvudspår# 8.1.1.10 Rälvandringshinder;8 Splice tracks# 8.1 New construction or rehabilitation of splice tracks# 8.1.1 Main track# 8.1.1.10 Rail obstacles;Vid nybyggnad och upprustning av skarvspår med spikbefästning och rällängd över 20 m ska rälvandringshinder monteras.;In the case of new construction and refurbishment of splice tracks with nail fastening and rail length over 20 m, rail migration barriers must be installed.;;;tracks;Byggdelar;33B;Tracks;Spår;Grundfunktioner-och-Komponenter;WRA;track;Räl
./data/after_check_20220412/B_1st.tsv;14;TRVINFRA-00012;Banöverbyggnad / Spårsystem;Superstructure / Track system;K36121;8 Skarvspår# 8.1 Nybyggnad eller upprustning av skarvspår# 8.1.1 Huvudspår# 8.1.1.10 Rälvandringshinder;8 Splice tracks# 8.1 New construction or rehabilitation of splice tracks# 8.1.1 Main track# 8.1.1.10 Rail obstacles;Vid nybyggnad och upprustning av skarvspår med spikbefästning och rällängd över 20 m ska rälvandringshinder monteras.;In the case of new construction and refurbishment of splice tracks with nail fastening and rail length over 20 m, rail migration barriers must be installed.;;;splice tracks with nail fastening;Byggdelar;33BCDD;Splice rail joint;Rälsskarv i skarvspår;DCAT;z;No Available Code;ingen tillgänglig kod
./data/after_check_20220412/B_1st.tsv;14;TRVINFRA-00012;Banöverbyggnad / Spårsystem;Superstructure / Track system;K36121;8 Skarvspår# 8.1 Nybyggnad eller upprustning av skarvspår# 8.1.1 Huvudspår# 8.1.1.10 Rälvandringshinder;8 Splice tracks# 8.1 New construction or rehabilitation of splice tracks# 8.1.1 Main track# 8.1.1.10 Rail obstacles;Vid nybyggnad och upprustning av skarvspår med spikbefästning och rällängd över 20 m ska rälvandringshinder monteras.;In the case of new construction and refurbishment of splice tracks with nail fastening and rail length over 20 m, rail migration barriers must be installed.;;;nail fastening;Byggdelar;33BEB;Fasteners;Befästningar;Grundfunktioner-och-Komponenter;UAK;rail fastener;Befästning
./data/after_check_20220412/B_1st.tsv;14;TRVINFRA-00012;Banöverbyggnad / Spårsystem;Superstructure / Track system;K36121;8 Skarvspår# 8.1 Nybyggnad eller upprustning av skarvspår# 8.1.1 Huvudspår# 8.1.1.10 Rälvandringshinder;8 Splice tracks# 8.1 New construction or rehabilitation of splice tracks# 8.1.1 Main track# 8.1.1.10 Rail obstacles;Vid nybyggnad och upprustning av skarvspår med spikbefästning och rällängd över 20 m ska rälvandringshinder monteras.;In the case of new construction and refurbishment of splice tracks with nail fastening and rail length over 20 m, rail migration barriers must be installed.;;;rail migration barriers;Byggdelar;33BED;Rail migration barriers;Rälsvandringshinder;Grundfunktioner-och-Komponenter;UQ;Fastening objects;Fästande objekt
./data/after_check_20220412/B_1st.tsv;18;TRVINFRA-00012;Banöverbyggnad / Spårsystem;Superstructure / Track system;K36159;8 Skarvspår# 8.1 Nybyggnad eller upprustning av skarvspår# 8.1.1 Huvudspår# 8.1.1.19 Permanent övergång mellan olika rälprofiler;8 Splice tracks# 8.1 New construction or rehabilitation of splice tracks# 8.1.1 Main track# 8.1.1.19 Permanent transition between different rail profiles;Övergångsräl får inte läggas i kurva med horisontalradie mindre än 400 m.;Transition rails must not be laid on curves with a horizontal radius of less than 400 m.;;;Transition rails;Byggdelar;33BCBE;Track rails;Spårvägsräl;Grundfunktioner-och-Komponenter;WRA;track;Räl
./data/after_check_20220412/B_1st.tsv;18;TRVINFRA-00012;Banöverbyggnad / Spårsystem;Superstructure / Track system;K36159;8 Skarvspår# 8.1 Nybyggnad eller upprustning av skarvspår# 8.1.1 Huvudspår# 8.1.1.19 Permanent övergång mellan olika rälprofiler;8 Splice tracks# 8.1 New construction or rehabilitation of splice tracks# 8.1.1 Main track# 8.1.1.19 Permanent transition between different rail profiles;Övergångsräl får inte läggas i kurva med horisontalradie mindre än 400 m.;Transition rails must not be laid on curves with a horizontal radius of less than 400 m.;I skarvspår med spikbefästning är längdförskjutningsmotståndet lågt vilket leder till att rälerna under inverkan av trafiken lätt förskjuts, rälvandring. Detta i kombination med långa räler (över 20 m) kan ge upphov till stora längsgående krafter som ökar risken för utknäckning av spåret. Rälvandringshinder krävs för att motverka detta.;In splice tracks with nail fastening, the longitudinal displacement resistance is low, which leads to the rails being easily displaced under the influence of traffic, rail displacement. This, combined with long rails (over 20 m), can give rise to high longitudinal forces which increase the risk of track buckling. Rail migration barriers are required to counteract this.;Transition rails must not be laid on curves with a horizontal radius of less than 400 m;;;;;Grundfunktioner-och-Komponenter;ZBB;Railroad alignment;Spårgeometri
./data/after_check_20220412/B_1st.tsv;18;TRVINFRA-00012;Banöverbyggnad / Spårsystem;Superstructure / Track system;K36159;8 Skarvspår# 8.1 Nybyggnad eller upprustning av skarvspår# 8.1.1 Huvudspår# 8.1.1.19 Permanent övergång mellan olika rälprofiler;8 Splice tracks# 8.1 New construction or rehabilitation of splice tracks# 8.1.1 Main track# 8.1.1.19 Permanent transition between different rail profiles;Övergångsräl får inte läggas i kurva med horisontalradie mindre än 400 m.;Transition rails must not be laid on curves with a horizontal radius of less than 400 m.;I skarvspår med spikbefästning är längdförskjutningsmotståndet lågt vilket leder till att rälerna under inverkan av trafiken lätt förskjuts, rälvandring. Detta i kombination med långa räler (över 20 m) kan ge upphov till stora längsgående krafter som ökar risken för utknäckning av spåret. Rälvandringshinder krävs för att motverka detta.;In splice tracks with nail fastening, the longitudinal displacement resistance is low, which leads to the rails being easily displaced under the influence of traffic, rail displacement. This, combined with long rails (over 20 m), can give rise to high longitudinal forces which increase the risk of track buckling. Rail migration barriers are required to counteract this.;Transition rails must not be laid on curves with a horizontal radius of less than 400 m .;Byggdelar;33BBC;Horizontal geometry;Horisontalgeometri;;;;
./data/after_check_20220412/B_1st.tsv;19;TRVINFRA-00224;Vägöverbyggnad / Överbyggnad väg, Dimensionering och utformning;Road Superstructure / Road superstructure, Dimensioning and design;K109662;7 Komfort# 7.1 Jämnhet i längdled# mätt med mätbil;7 Comfort# 7.1 Longitudinal evenness# measured with measuring car;Väg ska konstrueras och utföras så att den får acceptabel jämnhet.;Roads should be designed and constructed to achieve acceptable smoothness.;;;Roads;Byggdelar;31BC;Carriageways;Körbanor;Tillgångssystem;1ADB;Carriageway;Vägbana
./data/after_check_20220412/B_1st.tsv;24;TRVINFRA-00224;Vägöverbyggnad / Överbyggnad väg, Dimensionering och utformning;Road Superstructure / Road superstructure, Dimensioning and design;K109698;12 Överbyggnad Väg DK2# 12.1 Metod för verifiering – DK2# 12.1.2 Terrass# 12.1.2.1 Beräkningsnivå för töjningskriteriet# 12.1.2.1.1 Nybyggnad;12 Superstructure Road DK2# 12.1 Method of verification - DK2# 12.1.2 Terrace# 12.1.2.1     Calculation level for the elongation criterion# 12.1.2.1.1 New construction;Vid byggande av bergunderbyggnad med materialtyp 1 på undergrund av friktionsjord, ska beräkningsnivå T för trycktöjningskriteriet på terrassyta väljas enligt Figur 12-1., Vid byggande på undergrund av kohesionsjord ska in-situ-materialets nivå väljas som beräkningsnivå, enligt Figur 12-2.;When constructing a rock substructure with material type 1 on friction soil subsoil, the calculation level T for the compressive strain criterion on the terrace surface should be selected according to Figure 12-1., When building on cohesive soil subsoil, the level of the in-situ material should be selected as the design level, as shown in Figure 12-2.;;;substructure;Byggdelar;12;Substructure;UNDERBYGGNAD;Tillgångssystem;1A;Ground system;Mark- och grundsystem
./data/after_check_20220412/B_1st.tsv;24;TRVINFRA-00224;Vägöverbyggnad / Överbyggnad väg, Dimensionering och utformning;Road Superstructure / Road superstructure, Dimensioning and design;K109698;12 Överbyggnad Väg DK2# 12.1 Metod för verifiering – DK2# 12.1.2 Terrass# 12.1.2.1 Beräkningsnivå för töjningskriteriet# 12.1.2.1.1 Nybyggnad;12 Superstructure Road DK2# 12.1 Method of verification - DK2# 12.1.2 Terrace# 12.1.2.1     Calculation level for the elongation criterion# 12.1.2.1.1 New construction;Vid byggande av bergunderbyggnad med materialtyp 1 på undergrund av friktionsjord, ska beräkningsnivå T för trycktöjningskriteriet på terrassyta väljas enligt Figur 12-1., Vid byggande på undergrund av kohesionsjord ska in-situ-materialets nivå väljas som beräkningsnivå, enligt Figur 12-2.;When constructing a rock substructure with material type 1 on friction soil subsoil, the calculation level T for the compressive strain criterion on the terrace surface should be selected according to Figure 12-1., When building on cohesive soil subsoil, the level of the in-situ material should be selected as the design level, as shown in Figure 12-2.;;;friction soil;Landskapsinformation;GEOPKF;Interpreted friction soil;Tolkad friktionsjord;Grundfunktioner-och-Komponenter;UUB;Friction soil;Friktionsjord
./data/after_check_20220412/B_1st.tsv;24;TRVINFRA-00224;Vägöverbyggnad / Överbyggnad väg, Dimensionering och utformning;Road Superstructure / Road superstructure, Dimensioning and design;K109698;12 Överbyggnad Väg DK2# 12.1 Metod för verifiering – DK2# 12.1.2 Terrass# 12.1.2.1 Beräkningsnivå för töjningskriteriet# 12.1.2.1.1 Nybyggnad;12 Superstructure Road DK2# 12.1 Method of verification - DK2# 12.1.2 Terrace# 12.1.2.1     Calculation level for the elongation criterion# 12.1.2.1.1 New construction;Vid byggande av bergunderbyggnad med materialtyp 1 på undergrund av friktionsjord, ska beräkningsnivå T för trycktöjningskriteriet på terrassyta väljas enligt Figur 12-1., Vid byggande på undergrund av kohesionsjord ska in-situ-materialets nivå väljas som beräkningsnivå, enligt Figur 12-2.;When constructing a rock substructure with material type 1 on friction soil subsoil, the calculation level T for the compressive strain criterion on the terrace surface should be selected according to Figure 12-1., When building on cohesive soil subsoil, the level of the in-situ material should be selected as the design level, as shown in Figure 12-2.;;;subsoil;Byggdelar#Byggdelar;11#11;SUBGRADE#SUBGRADE;UNDERGRUND#UNDERGRUND;Tillgångssystem#Tillgångssystem;1ABA#1ABA;Subgrade#Subgrade;Undergrund#Undergrund
./data/after_check_20220412/B_1st.tsv;24;TRVINFRA-00224;Vägöverbyggnad / Överbyggnad väg, Dimensionering och utformning;Road Superstructure / Road superstructure, Dimensioning and design;K109698;12 Överbyggnad Väg DK2# 12.1 Metod för verifiering – DK2# 12.1.2 Terrass# 12.1.2.1 Beräkningsnivå för töjningskriteriet# 12.1.2.1.1 Nybyggnad;12 Superstructure Road DK2# 12.1 Method of verification - DK2# 12.1.2 Terrace# 12.1.2.1     Calculation level for the elongation criterion# 12.1.2.1.1 New construction;Vid byggande av bergunderbyggnad med materialtyp 1 på undergrund av friktionsjord, ska beräkningsnivå T för trycktöjningskriteriet på terrassyta väljas enligt Figur 12-1., Vid byggande på undergrund av kohesionsjord ska in-situ-materialets nivå väljas som beräkningsnivå, enligt Figur 12-2.;When constructing a rock substructure with material type 1 on friction soil subsoil, the calculation level T for the compressive strain criterion on the terrace surface should be selected according to Figure 12-1., When building on cohesive soil subsoil, the level of the in-situ material should be selected as the design level, as shown in Figure 12-2.;;;terrace surface;Byggdelar;11D;Terrace area;Terrassyta;Tillgångssystem#Konstruktiva-system;1ABA#CAB;Subgrade#Ground reinforcement;Undergrund#Förstärkt terrass
./data/after_check_20220412/B_1st.tsv;24;TRVINFRA-00224;Vägöverbyggnad / Överbyggnad väg, Dimensionering och utformning;Road Superstructure / Road superstructure, Dimensioning and design;K109698;12 Överbyggnad Väg DK2# 12.1 Metod för verifiering – DK2# 12.1.2 Terrass# 12.1.2.1 Beräkningsnivå för töjningskriteriet# 12.1.2.1.1 Nybyggnad;12 Superstructure Road DK2# 12.1 Method of verification - DK2# 12.1.2 Terrace# 12.1.2.1     Calculation level for the elongation criterion# 12.1.2.1.1 New construction;Vid byggande av bergunderbyggnad med materialtyp 1 på undergrund av friktionsjord, ska beräkningsnivå T för trycktöjningskriteriet på terrassyta väljas enligt Figur 12-1., Vid byggande på undergrund av kohesionsjord ska in-situ-materialets nivå väljas som beräkningsnivå, enligt Figur 12-2.;When constructing a rock substructure with material type 1 on friction soil subsoil, the calculation level T for the compressive strain criterion on the terrace surface should be selected according to Figure 12-1., When building on cohesive soil subsoil, the level of the in-situ material should be selected as the design level, as shown in Figure 12-2.;;;cohesive soil;Landskapsinformation;GEOPKK;Interpreted cohesive soil;Tolkad kohessionsjord;Grundfunktioner-och-Komponenter;UUC;Cohesive soil;Kohesionsjord
